날짜,월,일,평균기온,평균습도,평균풍속,일조시간,일조량,북위,해발고도,풍속계높이,u_2,P,Δ,γ (gamma),,,,,e_s,e_a,e_s-e_a,J(<=6),J(>7),dr,δ,Φ,ω_s,Ra,N,Rs,Rso,Rs/Rso,R_ns,R_nl,Rn,G,0.408(Rn-G),,,PET_new,PET_old
1996-06-25,6,25,21.3,78.3,1.6,0,4.63,37.2,221.1,10.3,1.19 ,98.7 ,0.155 ,0.066 ,1.405 ,0.627 ,0.265 ,3.643 ,2.533 ,1.983 ,0.550 ,176 ,(1),0.967 ,0.408 ,0.649 ,1.905 ,41.723 ,14.554 ,10.431 ,31.477 ,0.331 ,8.032 ,0.513 ,7.519 ,0,3.068 ,1.924 ,0.531 ,2.456 ,1.659
1996-06-26,6,26,22.6,79.8,1.4,8.8,14,37.2,221.1,10.3,1.04 ,98.7 ,0.166 ,0.066 ,1.354 ,0.652 ,0.257 ,3.174 ,2.742 ,2.188 ,0.554 ,177 ,(1),0.967 ,0.407 ,0.649 ,1.905 ,41.706 ,14.550 ,23.038 ,31.464 ,0.732 ,17.740 ,3.184 ,14.556 ,0,5.939 ,3.870 ,0.452 ,4.322 ,3.008
1996-06-27,6,27,20.3,91.8,0.8,0,1.99,37.2,221.1,10.3,0.60 ,98.7 ,0.147 ,0.066 ,1.203 ,0.651 ,0.290 ,1.828 ,2.382 ,2.187 ,0.195 ,178 ,(1),0.967 ,0.407 ,0.649 ,1.904 ,41.685 ,14.545 ,10.421 ,31.448 ,0.331 ,8.024 ,0.471 ,7.554 ,0,3.082 ,2.006 ,0.104 ,2.109 ,0.851
1996-06-28,6,28,21,92.8,0.6,0,1.86,37.2,221.1,10.3,0.45 ,98.7 ,0.153 ,0.066 ,1.152 ,0.669 ,0.287 ,1.368 ,2.487 ,2.308 ,0.179 ,179 ,(1),0.967 ,0.406 ,0.649 ,1.903 ,41.662 ,14.539 ,10.415 ,31.430 ,0.331 ,8.020 ,0.455 ,7.565 ,0,3.086 ,2.065 ,0.070 ,2.135 ,0.806
1996-06-29,6,29,21.8,93.5,3.5,0,1.17,37.2,221.1,10.3,2.61 ,98.7 ,0.159 ,0.066 ,1.886 ,0.563 ,0.232 ,7.956 ,2.612 ,2.442 ,0.170 ,180 ,(1),0.967 ,0.405 ,0.649 ,1.902 ,41.635 ,14.533 ,10.409 ,31.411 ,0.331 ,8.015 ,0.438 ,7.577 ,0,3.091 ,1.740 ,0.313 ,2.053 ,0.832
1996-06-30,6,30,22.1,90,2.8,0,6.35,37.2,221.1,10.3,2.08 ,98.7 ,0.162 ,0.066 ,1.709 ,0.591 ,0.239 ,6.358 ,2.660 ,2.394 ,0.266 ,181 ,(1),0.967 ,0.404 ,0.649 ,1.901 ,41.606 ,14.525 ,10.402 ,31.389 ,0.331 ,8.009 ,0.448 ,7.562 ,0,3.085 ,1.823 ,0.405 ,2.228 ,1.677
1996-07-01,7,1,23.2,84.3,1.9,6.3,14.37,37.2,221.1,10.3,1.41 ,98.7 ,0.172 ,0.066 ,1.481 ,0.639 ,0.244 ,4.298 ,2.844 ,2.397 ,0.446 ,(1),182 ,0.967 ,0.403 ,0.649 ,1.900 ,41.574 ,14.517 ,19.414 ,31.364 ,0.619 ,14.949 ,2.264 ,12.685 ,0,5.176 ,3.305 ,0.468 ,3.773 ,3.01
1996-07-02,7,2,22.8,89.3,1.3,0,7.13,37.2,221.1,10.3,0.97 ,98.7 ,0.168 ,0.066 ,1.329 ,0.658 ,0.257 ,2.945 ,2.776 ,2.479 ,0.297 ,(1),183 ,0.967 ,0.402 ,0.649 ,1.899 ,41.539 ,14.508 ,10.385 ,31.338 ,0.331 ,7.996 ,0.438 ,7.558 ,0,3.084 ,2.030 ,0.225 ,2.255 ,1.743
1996-07-03,7,3,24.5,79.5,0.9,10,19.05,37.2,221.1,10.3,0.67 ,98.7 ,0.184 ,0.066 ,1.228 ,0.695 ,0.248 ,2.027 ,3.075 ,2.444 ,0.630 ,(1),184 ,0.967 ,0.400 ,0.649 ,1.898 ,41.501 ,14.498 ,24.688 ,31.309 ,0.789 ,19.010 ,3.331 ,15.679 ,0,6.397 ,4.447 ,0.317 ,4.764 ,3.835
1996-07-04,7,4,22.6,91.3,1.5,0,2.64,37.2,221.1,10.3,1.12 ,98.7 ,0.166 ,0.066 ,1.380 ,0.647 ,0.255 ,3.400 ,2.742 ,2.504 ,0.239 ,(1),185 ,0.967 ,0.399 ,0.649 ,1.896 ,41.460 ,14.487 ,10.365 ,31.278 ,0.331 ,7.981 ,0.433 ,7.548 ,0,3.080 ,1.994 ,0.207 ,2.201 ,1.019
1996-07-05,7,5,23.6,70.5,1.5,11.3,27.81,37.2,221.1,10.3,1.12 ,98.7 ,0.175 ,0.066 ,1.380 ,0.659 ,0.247 ,3.389 ,2.913 ,2.054 ,0.859 ,(1),186 ,0.967 ,0.397 ,0.649 ,1.895 ,41.416 ,14.475 ,26.520 ,31.245 ,0.849 ,20.420 ,4.218 ,16.202 ,0,6.611 ,4.359 ,0.719 ,5.078 ,5.245
1996-07-06,7,6,22.8,83.5,1,4.9,11.24,37.2,221.1,10.3,0.74 ,98.7 ,0.168 ,0.066 ,1.253 ,0.671 ,0.262 ,2.265 ,2.776 ,2.318 ,0.458 ,(1),187 ,0.967 ,0.395 ,0.649 ,1.893 ,41.370 ,14.463 ,17.350 ,31.210 ,0.556 ,13.360 ,1.911 ,11.448 ,0,4.671 ,3.136 ,0.272 ,3.408 ,2.455
1996-07-07,7,7,24.1,63.8,2.2,11.1,24.83,37.2,221.1,10.3,1.64 ,98.7 ,0.180 ,0.066 ,1.557 ,0.638 ,0.233 ,4.962 ,3.002 ,1.915 ,1.087 ,(1),188 ,0.967 ,0.394 ,0.649 ,1.891 ,41.320 ,14.450 ,26.201 ,31.173 ,0.841 ,20.175 ,4.393 ,15.781 ,0,6.439 ,4.107 ,1.254 ,5.361 ,5.168
1996-07-08,7,8,23.2,58.3,1.5,11.8,22.73,37.2,221.1,10.3,1.12 ,98.7 ,0.172 ,0.066 ,1.380 ,0.655 ,0.250 ,3.393 ,2.844 ,1.658 ,1.186 ,(1),189 ,0.967 ,0.392 ,0.649 ,1.890 ,41.268 ,14.436 ,27.184 ,31.133 ,0.873 ,20.931 ,5.007 ,15.924 ,0,6.497 ,4.254 ,1.007 ,5.261 ,4.653
1996-07-09,7,9,23,56.3,1.3,12.7,24.38,37.2,221.1,10.3,0.97 ,98.7 ,0.170 ,0.066 ,1.329 ,0.661 ,0.255 ,2.943 ,2.809 ,1.582 ,1.228 ,(1),190 ,0.967 ,0.390 ,0.649 ,1.888 ,41.212 ,14.421 ,28.450 ,31.091 ,0.915 ,21.907 ,5.474 ,16.433 ,0,6.705 ,4.430 ,0.922 ,5.352 ,4.799
1996-07-10,7,10,23.7,62,1.6,8.6,20.68,37.2,221.1,10.3,1.19 ,98.7 ,0.176 ,0.066 ,1.405 ,0.657 ,0.244 ,3.614 ,2.931 ,1.817 ,1.114 ,(1),191 ,0.967 ,0.387 ,0.649 ,1.886 ,41.154 ,14.405 ,22.573 ,31.047 ,0.727 ,17.381 ,3.638 ,13.743 ,0,5.607 ,3.681 ,0.984 ,4.665 ,4.403
1996-07-11,7,11,24.3,58.3,1.4,4.6,16.34,37.2,221.1,10.3,1.04 ,98.7 ,0.182 ,0.066 ,1.354 ,0.672 ,0.242 ,3.155 ,3.038 ,1.771 ,1.267 ,(1),192 ,0.967 ,0.385 ,0.649 ,1.883 ,41.093 ,14.388 ,16.842 ,31.001 ,0.543 ,12.968 ,2.262 ,10.706 ,0,4.368 ,2.934 ,0.969 ,3.903 ,3.84
1996-07-12,7,12,23.8,67.8,2,6.9,17.28,37.2,221.1,10.3,1.49 ,98.7 ,0.177 ,0.066 ,1.506 ,0.642 ,0.238 ,4.515 ,2.948 ,1.999 ,0.949 ,(1),193 ,0.968 ,0.383 ,0.649 ,1.881 ,41.028 ,14.371 ,20.107 ,30.953 ,0.650 ,15.482 ,2.854 ,12.628 ,0,5.152 ,3.307 ,1.019 ,4.326 ,3.937
1996-07-13,7,13,23.1,85.8,1.3,0.5,8.33,37.2,221.1,10.3,0.97 ,98.7 ,0.171 ,0.066 ,1.329 ,0.662 ,0.254 ,2.942 ,2.826 ,2.425 ,0.401 ,(1),194 ,0.968 ,0.380 ,0.649 ,1.879 ,40.961 ,14.353 ,10.954 ,30.902 ,0.354 ,8.434 ,0.592 ,7.842 ,0,3.200 ,2.118 ,0.300 ,2.418 ,2.013
1996-07-14,7,14,23.3,84.5,1.2,2.1,12.39,37.2,221.1,10.3,0.89 ,98.7 ,0.173 ,0.066 ,1.304 ,0.669 ,0.254 ,2.714 ,2.861 ,2.417 ,0.443 ,(1),195 ,0.968 ,0.377 ,0.649 ,1.876 ,40.891 ,14.334 ,13.218 ,30.849 ,0.428 ,10.178 ,1.058 ,9.120 ,0,3.721 ,2.488 ,0.306 ,2.793 ,2.662
1996-07-15,7,15,23.6,90.3,1.5,0,2.36,37.2,221.1,10.3,1.12 ,98.7 ,0.175 ,0.066 ,1.380 ,0.659 ,0.247 ,3.389 ,2.913 ,2.630 ,0.283 ,(1),196 ,0.968 ,0.375 ,0.649 ,1.874 ,40.819 ,14.315 ,10.205 ,30.794 ,0.331 ,7.858 ,0.418 ,7.439 ,0,3.035 ,2.002 ,0.236 ,2.238 ,1.01
1996-07-16,7,16,23.2,86.5,3,0,7.87,37.2,221.1,10.3,2.23 ,98.7 ,0.172 ,0.066 ,1.759 ,0.598 ,0.229 ,6.787 ,2.844 ,2.460 ,0.384 ,(1),197 ,0.968 ,0.372 ,0.649 ,1.871 ,40.743 ,14.295 ,10.186 ,30.737 ,0.331 ,7.843 ,0.443 ,7.400 ,0,3.019 ,1.805 ,0.595 ,2.400 ,2.081
1996-07-17,7,17,25,84.5,1.2,2.3,10.17,37.2,221.1,10.3,0.89 ,98.7 ,0.189 ,0.066 ,1.304 ,0.688 ,0.239 ,2.698 ,3.168 ,2.677 ,0.491 ,(1),198 ,0.968 ,0.369 ,0.649 ,1.868 ,40.664 ,14.274 ,13.442 ,30.678 ,0.438 ,10.351 ,1.038 ,9.312 ,0,3.799 ,2.614 ,0.317 ,2.931 ,2.399
1996-07-18,7,18,28,77.3,1.2,11.5,22.83,37.2,221.1,10.3,0.89 ,98.7 ,0.220 ,0.066 ,1.304 ,0.720 ,0.215 ,2.671 ,3.780 ,2.922 ,0.858 ,(1),199 ,0.968 ,0.366 ,0.649 ,1.866 ,40.583 ,14.252 ,26.518 ,30.616 ,0.866 ,20.419 ,3.327 ,17.092 ,0,6.974 ,5.021 ,0.492 ,5.513 ,4.88
1996-07-19,7,19,26.6,83,1.4,5.8,15.8,37.2,221.1,10.3,1.04 ,98.7 ,0.205 ,0.066 ,1.354 ,0.697 ,0.223 ,3.131 ,3.483 ,2.890 ,0.592 ,(1),200 ,0.968 ,0.362 ,0.649 ,1.863 ,40.498 ,14.230 ,18.378 ,30.553 ,0.602 ,14.151 ,1.865 ,12.286 ,0,5.013 ,3.496 ,0.414 ,3.910 ,3.481
1996-07-20,7,20,25.9,91.3,1.1,0,5.33,37.2,221.1,10.3,0.82 ,98.7 ,0.198 ,0.066 ,1.278 ,0.702 ,0.233 ,2.466 ,3.342 ,3.051 ,0.291 ,(1),201 ,0.969 ,0.359 ,0.649 ,1.860 ,40.411 ,14.207 ,10.103 ,30.487 ,0.331 ,7.779 ,0.365 ,7.415 ,0,3.025 ,2.124 ,0.167 ,2.291 ,1.466
1996-07-21,7,21,25.5,90.8,0.7,0,3.96,37.2,221.1,10.3,0.52 ,98.7 ,0.194 ,0.066 ,1.177 ,0.715 ,0.242 ,1.571 ,3.263 ,2.963 ,0.300 ,(1),202 ,0.969 ,0.356 ,0.649 ,1.857 ,40.320 ,14.184 ,10.080 ,30.419 ,0.331 ,7.762 ,0.376 ,7.386 ,0,3.013 ,2.154 ,0.114 ,2.268 ,1.201
1996-07-22,7,22,24.5,90,1.7,1.3,11.28,37.2,221.1,10.3,1.27 ,98.7 ,0.184 ,0.066 ,1.430 ,0.662 ,0.236 ,3.829 ,3.075 ,2.767 ,0.307 ,(1),203 ,0.969 ,0.352 ,0.649 ,1.853 ,40.227 ,14.159 ,11.903 ,30.348 ,0.392 ,9.166 ,0.740 ,8.426 ,0,3.438 ,2.275 ,0.278 ,2.554 ,2.459
1996-07-23,7,23,26.2,81,0.9,5.1,17.53,37.2,221.1,10.3,0.67 ,98.7 ,0.201 ,0.066 ,1.228 ,0.714 ,0.233 ,2.016 ,3.401 ,2.755 ,0.646 ,(1),204 ,0.969 ,0.348 ,0.649 ,1.850 ,40.131 ,14.134 ,17.273 ,30.276 ,0.571 ,13.300 ,1.781 ,11.519 ,0,4.700 ,3.354 ,0.304 ,3.657 ,3.715
1996-07-24,7,24,27.6,82.8,2.2,5.5,11.44,37.2,221.1,10.3,1.64 ,98.7 ,0.216 ,0.066 ,1.557 ,0.678 ,0.207 ,4.904 ,3.693 ,3.058 ,0.635 ,(1),205 ,0.969 ,0.345 ,0.649 ,1.847 ,40.032 ,14.109 ,17.811 ,30.201 ,0.590 ,13.714 ,1.704 ,12.010 ,0,4.900 ,3.325 ,0.643 ,3.968 ,2.925
1996-07-25,7,25,27.7,79.8,2.1,6.1,15.45,37.2,221.1,10.3,1.56 ,98.7 ,0.217 ,0.066 ,1.532 ,0.683 ,0.207 ,4.680 ,3.714 ,2.964 ,0.750 ,(1),206 ,0.970 ,0.341 ,0.649 ,1.843 ,39.930 ,14.083 ,18.630 ,30.124 ,0.618 ,14.345 ,1.928 ,12.418 ,0,5.066 ,3.461 ,0.726 ,4.187 ,3.683
1996-07-26,7,26,26.6,92,1.9,0,8.79,37.2,221.1,10.3,1.41 ,98.7 ,0.205 ,0.066 ,1.481 ,0.678 ,0.217 ,4.250 ,3.483 ,3.204 ,0.279 ,(1),207 ,0.970 ,0.337 ,0.649 ,1.840 ,39.825 ,14.056 ,9.956 ,30.045 ,0.331 ,7.666 ,0.345 ,7.322 ,0,2.987 ,2.026 ,0.257 ,2.283 ,2.092
1996-07-27,7,27,26.8,90.8,1,1.8,10.33,37.2,221.1,10.3,0.74 ,98.7 ,0.207 ,0.066 ,1.253 ,0.716 ,0.227 ,2.235 ,3.524 ,3.200 ,0.324 ,(1),208 ,0.970 ,0.333 ,0.649 ,1.836 ,39.718 ,14.029 ,12.477 ,29.964 ,0.416 ,9.608 ,0.754 ,8.853 ,0,3.612 ,2.585 ,0.164 ,2.749 ,2.376
1996-07-28,7,28,25.8,88.5,0.8,0,11.54,37.2,221.1,10.3,0.60 ,98.7 ,0.197 ,0.066 ,1.203 ,0.714 ,0.238 ,1.794 ,3.322 ,2.940 ,0.382 ,(1),209 ,0.970 ,0.329 ,0.649 ,1.833 ,39.607 ,14.001 ,9.902 ,29.881 ,0.331 ,7.624 ,0.381 ,7.243 ,0,2.955 ,2.109 ,0.163 ,2.272 ,2.569
1996-07-29,7,29,28.9,79.3,1.6,7.8,18.86,37.2,221.1,10.3,1.19 ,98.7 ,0.230 ,0.066 ,1.405 ,0.714 ,0.204 ,3.551 ,3.983 ,3.158 ,0.824 ,(1),210 ,0.971 ,0.325 ,0.649 ,1.829 ,39.494 ,13.973 ,20.897 ,29.795 ,0.701 ,16.090 ,2.222 ,13.869 ,0,5.658 ,4.040 ,0.596 ,4.636 ,4.311
1996-07-30,7,30,28.3,81.5,1.4,9.3,18.99,37.2,221.1,10.3,1.04 ,98.7 ,0.223 ,0.066 ,1.354 ,0.715 ,0.210 ,3.114 ,3.846 ,3.135 ,0.712 ,(1),211 ,0.971 ,0.320 ,0.649 ,1.825 ,39.377 ,13.944 ,22.976 ,29.707 ,0.773 ,17.691 ,2.589 ,15.102 ,0,6.162 ,4.408 ,0.466 ,4.873 ,4.207
1996-07-31,7,31,28.9,70.3,1,10.7,19.93,37.2,221.1,10.3,0.74 ,98.7 ,0.230 ,0.066 ,1.253 ,0.737 ,0.210 ,2.220 ,3.983 ,2.800 ,1.183 ,(1),212 ,0.971 ,0.316 ,0.649 ,1.821 ,39.258 ,13.915 ,24.909 ,29.617 ,0.841 ,19.180 ,3.390 ,15.790 ,0,6.442 ,4.747 ,0.551 ,5.298 ,4.49
1996-08-01,8,1,30,71.5,0.8,9.4,18.17,37.2,221.1,10.3,0.60 ,98.7 ,0.243 ,0.066 ,1.203 ,0.755 ,0.204 ,1.769 ,4.243 ,3.034 ,1.209 ,(1),213 ,0.971 ,0.311 ,0.649 ,1.818 ,39.136 ,13.885 ,23.032 ,29.525 ,0.780 ,17.734 ,2.800 ,14.935 ,0,6.093 ,4.601 ,0.436 ,5.037 ,4.073
1996-08-02,8,2,29.8,77.8,1,10,18.31,37.2,221.1,10.3,0.74 ,98.7 ,0.241 ,0.066 ,1.253 ,0.745 ,0.203 ,2.213 ,4.195 ,3.263 ,0.931 ,(1),214 ,0.972 ,0.307 ,0.649 ,1.814 ,39.011 ,13.854 ,23.832 ,29.431 ,0.810 ,18.351 ,2.673 ,15.677 ,0,6.396 ,4.768 ,0.419 ,5.187 ,4.096
1996-08-03,8,3,29.3,75.5,1.2,7.5,19.1,37.2,221.1,10.3,0.89 ,98.7 ,0.235 ,0.066 ,1.304 ,0.733 ,0.205 ,2.660 ,4.076 ,3.077 ,0.999 ,(1),215 ,0.972 ,0.302 ,0.649 ,1.809 ,38.883 ,13.823 ,20.269 ,29.334 ,0.691 ,15.607 ,2.258 ,13.349 ,0,5.447 ,3.992 ,0.544 ,4.536 ,4.253
1996-08-04,8,4,28.3,83,1.7,9.3,18.99,37.2,221.1,10.3,1.27 ,98.7 ,0.223 ,0.066 ,1.430 ,0.704 ,0.207 ,3.781 ,3.846 ,3.193 ,0.654 ,(1),216 ,0.972 ,0.297 ,0.649 ,1.805 ,38.753 ,13.792 ,22.754 ,29.236 ,0.778 ,17.520 ,2.549 ,14.971 ,0,6.108 ,4.301 ,0.511 ,4.812 ,4.092
1996-08-05,8,5,29,76.3,1,5.6,15.57,37.2,221.1,10.3,0.74 ,98.7 ,0.231 ,0.066 ,1.253 ,0.738 ,0.209 ,2.219 ,4.006 ,3.056 ,0.949 ,(1),217 ,0.973 ,0.292 ,0.649 ,1.801 ,38.619 ,13.760 ,17.513 ,29.135 ,0.601 ,13.485 ,1.796 ,11.689 ,0,4.769 ,3.519 ,0.441 ,3.959 ,3.557
1996-08-06,8,6,29,77,1.3,7.8,18.62,37.2,221.1,10.3,0.97 ,98.7 ,0.231 ,0.066 ,1.329 ,0.726 ,0.206 ,2.884 ,4.006 ,3.084 ,0.921 ,(1),218 ,0.973 ,0.287 ,0.649 ,1.797 ,38.483 ,13.728 ,20.553 ,29.032 ,0.708 ,15.826 ,2.330 ,13.496 ,0,5.506 ,3.999 ,0.547 ,4.546 ,4.144
1996-08-07,8,7,27.7,78.3,0.9,0.3,8.2,37.2,221.1,10.3,0.67 ,98.7 ,0.217 ,0.066 ,1.228 ,0.729 ,0.221 ,2.006 ,3.714 ,2.908 ,0.806 ,(1),219 ,0.973 ,0.282 ,0.649 ,1.793 ,38.344 ,13.696 ,10.006 ,28.927 ,0.346 ,7.705 ,0.476 ,7.229 ,0,2.949 ,2.150 ,0.357 ,2.507 ,2.169
1996-08-08,8,8,26.9,89.5,1,4.9,10.3,37.2,221.1,10.3,0.74 ,98.7 ,0.208 ,0.066 ,1.253 ,0.717 ,0.226 ,2.234 ,3.544 ,3.172 ,0.372 ,(1),220 ,0.974 ,0.277 ,0.649 ,1.788 ,38.202 ,13.663 ,16.401 ,28.820 ,0.569 ,12.629 ,1.507 ,11.122 ,0,4.538 ,3.252 ,0.188 ,3.440 ,2.334
1996-08-09,8,9,28.2,82.3,0.9,5,13.69,37.2,221.1,10.3,0.67 ,98.7 ,0.222 ,0.066 ,1.228 ,0.734 ,0.217 ,2.002 ,3.824 ,3.147 ,0.677 ,(1),221 ,0.974 ,0.272 ,0.649 ,1.784 ,38.057 ,13.629 ,16.495 ,28.711 ,0.575 ,12.701 ,1.577 ,11.124 ,0,4.539 ,3.331 ,0.294 ,3.625 ,3.084
1996-08-10,8,10,28.6,75,1.6,3.1,12.87,37.2,221.1,10.3,1.19 ,98.7 ,0.227 ,0.066 ,1.405 ,0.711 ,0.206 ,3.555 ,3.914 ,2.936 ,0.979 ,(1),222 ,0.974 ,0.267 ,0.649 ,1.780 ,37.910 ,13.595 ,13.799 ,28.600 ,0.483 ,10.626 ,1.227 ,9.399 ,0,3.835 ,2.726 ,0.716 ,3.442 ,3.257
1996-08-11,8,11,29.7,70,1.3,6.9,18.11,37.2,221.1,10.3,0.97 ,98.7 ,0.240 ,0.066 ,1.329 ,0.733 ,0.201 ,2.878 ,4.171 ,2.919 ,1.251 ,(1),223 ,0.975 ,0.261 ,0.649 ,1.775 ,37.759 ,13.561 ,19.046 ,28.486 ,0.669 ,14.665 ,2.298 ,12.368 ,0,5.046 ,3.700 ,0.723 ,4.423 ,4.22
1996-08-12,8,12,29.3,76.3,1.3,9.3,17.2,37.2,221.1,10.3,0.97 ,98.7 ,0.235 ,0.066 ,1.329 ,0.729 ,0.204 ,2.882 ,4.076 ,3.110 ,0.966 ,(1),224 ,0.975 ,0.256 ,0.649 ,1.771 ,37.606 ,13.527 ,22.329 ,28.371 ,0.787 ,17.194 ,2.722 ,14.471 ,0,5.904 ,4.306 ,0.567 ,4.873 ,3.939
1996-08-13,8,13,28.7,77.5,1.2,9.6,18.64,37.2,221.1,10.3,0.89 ,98.7 ,0.228 ,0.066 ,1.304 ,0.727 ,0.209 ,2.665 ,3.937 ,3.051 ,0.886 ,(1),225 ,0.975 ,0.250 ,0.649 ,1.766 ,37.450 ,13.492 ,22.687 ,28.253 ,0.803 ,17.469 ,2.852 ,14.616 ,0,5.963 ,4.336 ,0.494 ,4.830 ,4.091
1996-08-14,8,14,28.9,77.3,1.4,10.2,15.88,37.2,221.1,10.3,1.04 ,98.7 ,0.230 ,0.066 ,1.354 ,0.721 ,0.206 ,3.107 ,3.983 ,3.079 ,0.904 ,(1),226 ,0.976 ,0.245 ,0.649 ,1.761 ,37.292 ,13.456 ,23.457 ,28.134 ,0.834 ,18.062 ,2.987 ,15.075 ,0,6.150 ,4.437 ,0.578 ,5.015 ,3.684
1996-08-15,8,15,26.3,79.8,1.8,10.5,20.64,37.2,221.1,10.3,1.34 ,98.7 ,0.202 ,0.066 ,1.456 ,0.679 ,0.221 ,4.030 ,3.422 ,2.730 ,0.691 ,(1),227 ,0.976 ,0.239 ,0.649 ,1.757 ,37.131 ,13.421 ,23.808 ,28.012 ,0.850 ,18.332 ,3.416 ,14.915 ,0,6.086 ,4.130 ,0.615 ,4.745 ,4.216
1996-08-16,8,16,26,73.8,1.2,8.2,18.21,37.2,221.1,10.3,0.89 ,98.7 ,0.199 ,0.066 ,1.304 ,0.699 ,0.231 ,2.689 ,3.361 ,2.481 ,0.881 ,(1),228 ,0.977 ,0.233 ,0.649 ,1.752 ,36.967 ,13.385 ,20.565 ,27.889 ,0.737 ,15.835 ,3.029 ,12.806 ,0,5.225 ,3.652 ,0.547 ,4.199 ,3.809
1996-08-17,8,17,26.6,80.5,1.2,9.5,15.93,37.2,221.1,10.3,0.89 ,98.7 ,0.205 ,0.066 ,1.304 ,0.705 ,0.226 ,2.684 ,3.483 ,2.803 ,0.679 ,(1),229 ,0.977 ,0.227 ,0.649 ,1.747 ,36.800 ,13.349 ,22.295 ,27.763 ,0.803 ,17.167 ,3.069 ,14.099 ,0,5.752 ,4.058 ,0.412 ,4.469 ,3.413
1996-08-18,8,18,27.8,70.5,1,8.9,15.18,37.2,221.1,10.3,0.74 ,98.7 ,0.218 ,0.066 ,1.253 ,0.726 ,0.219 ,2.228 ,3.736 ,2.634 ,1.102 ,(1),230 ,0.977 ,0.222 ,0.649 ,1.743 ,36.631 ,13.312 ,21.403 ,27.635 ,0.774 ,16.480 ,3.156 ,13.325 ,0,5.436 ,3.946 ,0.537 ,4.483 ,3.463
1996-08-19,8,19,27.8,72.5,1.1,5.5,14.51,37.2,221.1,10.3,0.82 ,98.7 ,0.218 ,0.066 ,1.278 ,0.722 ,0.218 ,2.450 ,3.736 ,2.709 ,1.027 ,(1),231 ,0.978 ,0.216 ,0.649 ,1.738 ,36.459 ,13.276 ,16.667 ,27.506 ,0.606 ,12.834 ,2.063 ,10.771 ,0,4.394 ,3.172 ,0.548 ,3.720 ,3.364
1996-08-20,8,20,27.7,78,1.2,7.9,16.34,37.2,221.1,10.3,0.89 ,98.7 ,0.217 ,0.066 ,1.304 ,0.717 ,0.217 ,2.674 ,3.714 ,2.897 ,0.817 ,(1),232 ,0.978 ,0.210 ,0.649 ,1.733 ,36.285 ,13.239 ,19.898 ,27.374 ,0.727 ,15.321 ,2.579 ,12.742 ,0,5.199 ,3.727 ,0.474 ,4.202 ,3.606
1996-08-21,8,21,28.5,78.3,1.1,5.9,14.18,37.2,221.1,10.3,0.82 ,98.7 ,0.226 ,0.066 ,1.278 ,0.729 ,0.212 ,2.445 ,3.891 ,3.047 ,0.844 ,(1),233 ,0.979 ,0.203 ,0.649 ,1.728 ,36.108 ,13.201 ,17.096 ,27.241 ,0.628 ,13.164 ,1.930 ,11.233 ,0,4.583 ,3.341 ,0.438 ,3.779 ,3.279
1996-08-22,8,22,26.8,88.8,1.5,0.7,8.63,37.2,221.1,10.3,1.12 ,98.7 ,0.207 ,0.066 ,1.380 ,0.696 ,0.221 ,3.353 ,3.524 ,3.129 ,0.395 ,(1),234 ,0.979 ,0.197 ,0.649 ,1.723 ,35.929 ,13.164 ,9.937 ,27.106 ,0.367 ,7.652 ,0.531 ,7.121 ,0,2.905 ,2.021 ,0.292 ,2.313 ,2.096
1996-08-23,8,23,24.3,78,1.8,2.7,8.73,37.2,221.1,10.3,1.34 ,98.7 ,0.182 ,0.066 ,1.456 ,0.656 ,0.237 ,4.057 ,3.038 ,2.370 ,0.668 ,(1),235 ,0.980 ,0.191 ,0.649 ,1.718 ,35.747 ,13.126 ,12.613 ,26.968 ,0.468 ,9.712 ,1.345 ,8.367 ,0,3.414 ,2.238 ,0.641 ,2.880 ,2.339
1996-08-24,8,24,23.9,47.8,2,7.8,14.78,37.2,221.1,10.3,1.49 ,98.7 ,0.178 ,0.066 ,1.506 ,0.643 ,0.237 ,4.514 ,2.966 ,1.418 ,1.548 ,(1),236 ,0.980 ,0.185 ,0.649 ,1.713 ,35.563 ,13.088 ,19.488 ,26.829 ,0.726 ,15.005 ,4.172 ,10.833 ,0,4.420 ,2.842 ,1.656 ,4.498 ,4.005
1996-08-25,8,25,21.8,75.5,1.8,0,3.45,37.2,221.1,10.3,1.34 ,98.7 ,0.159 ,0.066 ,1.456 ,0.625 ,0.257 ,4.091 ,2.612 ,1.972 ,0.640 ,(1),237 ,0.980 ,0.179 ,0.649 ,1.708 ,35.376 ,13.050 ,8.844 ,26.688 ,0.331 ,6.810 ,0.518 ,6.292 ,0,2.567 ,1.605 ,0.674 ,2.279 ,1.602
1996-08-26,8,26,20.1,93.5,1.3,0,3.45,37.2,221.1,10.3,0.97 ,98.7 ,0.146 ,0.066 ,1.329 ,0.625 ,0.282 ,2.972 ,2.353 ,2.200 ,0.153 ,(1),238 ,0.981 ,0.172 ,0.649 ,1.703 ,35.187 ,13.012 ,8.797 ,26.546 ,0.331 ,6.773 ,0.467 ,6.306 ,0,2.573 ,1.609 ,0.128 ,1.737 ,1.022
